airline,src,dest,codeshare,stops,equipment
NK,DFW,DTW,,0,319 320
NK,DFW,FLL,,0,320 319
NK,DFW,LAS,,0,319 320
NK,DFW,LAX,,0,319
NK,DFW,LGA,,0,319
NK,DFW,MCO,,0,319 320
NK,DFW,MSP,,0,319
NK,DFW,MSY,,0,319
NK,DFW,MYR,,0,319
NK,DFW,OAK,,0,319
NK,DFW,ORD,,0,320
NK,DFW,PDX,,0,320
NK,DFW,PHL,,0,320
NK,DFW,PHX,,0,319 320
NK,DFW,SAN,,0,319
NK,DFW,TPA,,0,320
NK,DTW,ACY,,0,319
NK,DTW,DEN,,0,320
NK,DTW,DFW,,0,319
NK,DTW,FLL,,0,319 320 321
NK,DTW,IAH,,0,320
NK,DTW,LAS,,0,319 320
NK,DTW,LAX,,0,320
NK,DTW,LGA,,0,320
NK,DTW,MCO,,0,321 320 319
NK,DTW,MYR,,0,320
NK,DTW,RSW,,0,319
NK,DTW,TPA,,0,319
NK,FLL,ACY,,0,320 319
NK,FLL,ATL,,0,320 319
NK,FLL,BOS,,0,319
NK,FLL,BQN,,0,319 320
NK,FLL,BWI,,0,320
NK,FLL,DEN,,0,319
NK,FLL,DFW,,0,319 320
NK,FLL,DTW,,0,320 319 321
NK,FLL,IAG,,0,320
NK,FLL,LAS,,0,320
NK,FLL,LAX,,0,319
NK,FLL,LBE,,0,319
NK,FLL,LGA,,0,320 321
NK,FLL,MCO,,0,320
NK,FLL,MYR,,0,320 319
NK,FLL,ORD,,0,320 319
NK,FLL,SJU,,0,321 320
NK,FLL,STT,,0,319
NK,FLL,TPA,,0,319 321
NK,IAG,FLL,,0,320
NK,IAG,MYR,,0,320
NK,IAH,DEN,,0,320
NK,IAH,DTW,,0,320
NK,IAH,LAS,,0,319
NK,IAH,LAX,,0,320
NK,IAH,MCO,,0,320
NK,IAH,MSP,,0,319
NK,IAH,ORD,,0,319
NK,LAS,BWI,,0,320
NK,LAS,DEN,,0,319
NK,LAS,DFW,,0,320 319
NK,LAS,DTW,,0,320 319
NK,LAS,FLL,,0,320
NK,LAS,IAH,,0,319
NK,LAS,LAX,,0,319
NK,LAS,MSP,,0,320
NK,LAS,OAK,,0,319 320
NK,LAS,ORD,,0,319 320
NK,LAS,PDX,,0,319
NK,LAS,PHL,,0,320
NK,LAS,SAN,,0,320 319
NK,LAX,DFW,,0,319
NK,LAX,DTW,,0,320
NK,LAX,FLL,,0,319
NK,LAX,IAH,,0,320
NK,LAX,LAS,,0,319
NK,LAX,MSP,,0,319
NK,LAX,ORD,,0,319
NK,LBE,FLL,,0,319
NK,LBE,MCO,,0,320
NK,LBE,MYR,,0,320
NK,LGA,DFW,,0,319
NK,LGA,DTW,,0,320
NK,LGA,FLL,,0,321 320
NK,LGA,MYR,,0,320
NK,LGA,ORD,,0,320
NK,MCO,ACY,,0,320
NK,MCO,DFW,,0,320 319
NK,MCO,DTW,,0,321 320 319
NK,MCO,FLL,,0,319 320
NK,MCO,IAH,,0,320
NK,MCO,LBE,,0,320
NK,MCO,ORD,,0,320
NK,MCO,SJU,,0,321 320
NK,MSP,BWI,,0,319
NK,MSP,DEN,,0,319
NK,MSP,DFW,,0,319
NK,MSP,IAH,,0,319
NK,MSP,LAS,,0,320
NK,MSP,LAX,,0,319
NK,MSP,ORD,,0,320 319
NK,MSY,DFW,,0,319
NK,MYR,ACY,,0,320
NK,MYR,BOS,,0,320 319
NK,MYR,BWI,,0,320
NK,MYR,CRW,,0,319
NK,MYR,DFW,,0,319
NK,MYR,DTW,,0,320
NK,MYR,FLL,,0,320 319
NK,MYR,IAG,,0,320
NK,MYR,LBE,,0,320
NK,MYR,LGA,,0,320
NK,MYR,ORD,,0,320
NK,MYR,PHL,,0,320
NK,OAK,DFW,,0,319
NK,OAK,LAS,,0,320 319
NK,OAK,ORD,,0,319
NK,ORD,ACY,,0,319
NK,ORD,BOS,,0,319
NK,ORD,DEN,,0,320
NK,ORD,DFW,,0,320
NK,ORD,FLL,,0,319 320
NK,ORD,IAH,,0,319
NK,ORD,LAS,,0,320 319
NK,ORD,LAX,,0,319
NK,ORD,LGA,,0,320
NK,ORD,MCO,,0,320
NK,ORD,MSP,,0,319 320
NK,ORD,MYR,,0,320
NK,ORD,OAK,,0,319
NK,ORD,RSW,,0,319
NK,ORD,TPA,,0,319
NK,PDX,DFW,,0,320
NK,PDX,LAS,,0,319
NK,PDX,SAN,,0,319
NK,PHL,DFW,,0,320
NK,PHL,LAS,,0,320
NK,PHL,MYR,,0,320
NK,PHX,DEN,,0,320 319
NK,PHX,DFW,,0,320 319
NK,RSW,ACY,,0,319
NK,RSW,DTW,,0,319
NK,RSW,ORD,,0,319
NK,SAN,DFW,,0,319
NK,SAN,LAS,,0,319 320
NK,SAN,PDX,,0,319
NK,SJU,FLL,,0,321 320
NK,SJU,MCO,,0,321 320
NK,STT,FLL,,0,319
NK,TPA,ACY,,0,319
NK,TPA,DFW,,0,320
NK,TPA,DTW,,0,319
NK,TPA,FLL,,0,319
NK,TPA,ORD,,0,319
NZ,ATL,SFO,Y,0,738
NZ,LAX,MSY,Y,0,320 319 738
NZ,MSY,LAX,Y,0,738 739
NZ,SFO,ATL,Y,0,738
OK,CEK,PRG,,0,320
OK,PRG,CEK,,0,320
OR,SFB,MIA,,0,763
OZ,ATL,JFK,,0,
OZ,ATL,ORD,Y,0,CR7
OZ,LAX,MSY,Y,0,320 319 738
OZ,MSY,LAX,Y,0,738 739
OZ,ORD,ATL,Y,0,E70 CR7
PC,PRN,SAW,,0,738
PC,SAW,PRN,,0,738
PY,GEO,MIA,,0,733
PY,MIA,GEO,,0,733
QF,ATL,DFW,Y,0,M80 319 M83
QF,ATL,ORD,Y,0,E75 CR7
QF,DFW,ATL,Y,0,M83 M80 319
QF,DFW,MSY,Y,0,M83 M80
QF,JFK,LAX,,0,744
QF,LAX,JFK,,0,744
QF,MSY,DFW,Y,0,M80 M83
QF,MSY,ORD,Y,0,E75
QF,ORD,ATL,Y,0,E75 CR7
QF,ORD,MSY,Y,0,E75
QR,ATL,IAH,,0,
QR,ATL,ORD,Y,0,CR7
QR,JFK,LAS,Y,0,738
QR,JFK,MSY,Y,0,E90
QR,JFK,ORD,Y,0,738
QR,JFK,SAN,Y,0,738
QR,LAS,JFK,Y,0,757
QR,MSY,JFK,Y,0,320
QR,ORD,ATL,Y,0,CR7
QR,ORD,JFK,Y,0,738
QR,ORD,MSY,Y,0,E75
QR,SAN,JFK,Y,0,738
SQ,LAX,ORD,Y,0,320
SQ,SJC,LAX,Y,0,320
SU,ATL,JFK,Y,0,319 752 738 M88 73H
SU,JFK,ATL,Y,0,752 319 738 757 M88
SY,BOS,MSP,,0,738 73G
SY,DCA,LAN,,0,73G
SY,DCA,MSP,,0,73G
SY,DFW,MSP,,0,738
SY,JFK,MSP,,0,73G 738
SY,LAN,DCA,,0,73G
SY,LAN,MSP,,0,73G
SY,LAS,MSP,,0,738
SY,LAX,MSP,,0,73G 738
SY,MCO,MSP,,0,738 73G
SY,MDW,MSP,,0,73G 738
SY,MSP,BOS,,0,738 73G
SY,MSP,DCA,,0,73G
SY,MSP,DFW,,0,738
SY,MSP,JFK,,0,73G 738
SY,MSP,LAN,,0,73G
SY,MSP,LAS,,0,738
SY,MSP,LAX,,0,73G 738
SY,MSP,MCO,,0,738 73G
SY,MSP,MDW,,0,73G 738
SY,MSP,PHX,,0,73G
SY,MSP,PSP,,0,73G
SY,MSP,RSW,,0,738 73G
SY,MSP,SAN,,0,73G
SY,MSP,SEA,,0,73G 738
SY,MSP,SFO,,0,73G 738
SY,PHX,MSP,,0,73G
SY,PSP,MSP,,0,73G
SY,RSW,MSP,,0,738 73G
SY,SAN,MSP,,0,73G
SY,SEA,MSP,,0,73G 738
SY,SFO,MSP,,0,73G 738
TJ,ACK,HPN,,0,PL2
TJ,ACK,TEB,,0,PL2
TJ,AXA,SJU,,0,PL2
TJ,HPN,ACK,,0,PL2
TJ,SJU,AXA,,0,PL2
TJ,TEB,ACK,,0,PL2
TK,IAH,MSY,Y,0,320
TK,MSY,IAH,Y,0,73G 738
U6,CEK,PRG,,0,320
U6,PRG,CEK,,0,320
UA,ABE,ORD,Y,0,ER4 ERJ
UA,ABQ,DEN,Y,0,CR7 DH4 CRJ E70
UA,ABQ,IAH,,0,320 738
UA,ABQ,LAX,Y,0,CRJ
UA,ABQ,ORD,Y,0,CR7 E70
UA,ABQ,SFO,Y,0,CRJ
UA,ACV,CEC,Y,0,EM2
UA,ACV,SFO,Y,0,EM2
UA,ACV,SMF,Y,0,EM2
UA,ACY,IAH,Y,0,ERJ
UA,ACY,ORD,Y,0,ERJ
UA,AEX,IAH,Y,0,ERJ
UA,AIA,CDR,Y,0,BE1
UA,ALB,CLE,Y,0,DH3
UA,ALB,EWR,Y,0,DH4 ERJ DH2
UA,ALB,IAD,Y,0,DH4 DH2 CR7 CRJ ERJ
UA,ALB,ORD,,0,319 73G 738 739
UA,ALS,DEN,Y,0,BE1
UA,ALS,FMN,Y,0,BE1
UA,AMA,DEN,Y,0,ERJ
UA,AMA,IAH,Y,0,ERJ
UA,ANC,DEN,,0,738
UA,ANC,ORD,,0,738
UA,ANC,SEA,,0,739 738
UA,AOO,IAD,Y,0,SF3
UA,AOO,JST,Y,0,SF3
UA,ASE,DEN,Y,0,CR7
UA,ASE,LAX,Y,0,CR7
UA,ATL,CLE,Y,0,ERJ
UA,ATL,DEN,Y,0,CR7
UA,ATL,EWR,Y,0,ERJ
UA,ATL,IAD,Y,0,ERJ CRJ E70
UA,ATL,IAH,Y,0,ERJ CR7 CRJ E70
UA,ATL,LGA,,0,738
UA,ATL,ORD,Y,0,CR7 ERJ E70
UA,ATL,SFO,,0,738
UA,ATW,ORD,Y,0,ERJ CRJ CR7
UA,AUS,CLE,Y,0,CR7
UA,AUS,DEN,,0,320 738 739
UA,AUS,EWR,,0,738 73G
UA,AUS,IAD,Y,0,CR7 E70
UA,AUS,IAH,,0,320 319 73G 738 739
UA,AUS,LAX,Y,0,CR7
UA,AUS,ORD,,0,739 320 752
UA,AUS,SFO,,0,738 319 320 739
UA,AVL,ORD,Y,0,CRJ
UA,AVP,ORD,Y,0,ERJ
UA,BDL,IAD,,0,738 319 320
UA,BDL,ORD,,0,738 73G 319
UA,BFD,CLE,Y,0,BE1
UA,BFD,JHW,Y,0,BE1
UA,BFL,DEN,Y,0,CRJ
UA,BFL,IAH,Y,0,CR7
UA,BFL,LAX,Y,0,EM2
UA,BFL,SFO,Y,0,EM2
UA,BGM,IAD,Y,0,DH2
UA,BHM,DEN,Y,0,ERJ
UA,BHM,IAH,Y,0,ERJ CRJ
UA,BHM,ORD,Y,0,ERJ CRJ
UA,BIL,DEN,,0,320 739 738 319
UA,BIS,DEN,Y,0,CRJ ERJ
UA,BKW,IAD,Y,0,SF3
UA,BKW,SHD,Y,0,SF3
UA,BNA,CLE,Y,0,ERJ
UA,BNA,DEN,Y,0,ERJ
UA,BNA,EWR,Y,0,ERJ
UA,BNA,IAD,Y,0,ERJ CRJ
UA,BNA,IAH,Y,0,ERJ
UA,BNA,ORD,Y,0,ERJ CRJ
UA,BOI,DEN,,0,320 319 738 739
UA,BOI,LAX,Y,0,CR7
UA,BOI,ORD,Y,0,CR7
UA,BOI,SFO,Y,0,CRJ CR7
UA,BOS,CLE,,0,738
UA,BOS,DEN,,0,739 320 738
UA,BOS,EWR,,0,73G 738 319 320 739 753 752
UA,BOS,IAD,,0,320 319 739 738 752 73G
UA,BOS,IAH,,0,739 738 320 73G 319
UA,BOS,LAX,,0,752
UA,BOS,ORD,,0,739 752 738 73G 319 320 753
UA,BOS,SFO,,0,752 753 739 738 73G
UA,BQN,EWR,,0,738 739
UA,BRO,IAH,Y,0,ERJ
UA,BTR,IAH,Y,0,ERJ
UA,BTV,EWR,,0,DH4
UA,BTV,IAD,Y,0,DH4 CRJ ER4 CR7
UA,BTV,ORD,Y,0,CR7 ERJ CRJ
UA,BUF,CLE,,0,DH3
UA,BUF,EWR,Y,0,DH3 DH4 ERJ DH2
UA,BUF,IAD,Y,0,DH4 CR7 DH2 ERJ CRJ
UA,BUF,ORD,,0,739 738 320
UA,BUR,DEN,Y,0,CRJ
UA,BUR,SFO,Y,0,CR7 CRJ
UA,BWI,CLE,Y,0,ERJ DH3
UA,BWI,DEN,,0,739 320 738
UA,BWI,EWR,Y,0,DH3 ERJ DH2
UA,BWI,IAH,,0,320 73G 739 319 738
UA,BWI,LAX,,0,319 738
UA,BWI,ORD,,0,73G 738 320 739 319
UA,BWI,SFO,,0,738 739 319
UA,BZN,DEN,,0,73G
UA,BZN,ORD,Y,0,CR7
UA,CAE,IAD,Y,0,CRJ
UA,CAE,IAH,Y,0,ERJ
UA,CAE,ORD,Y,0,CRJ ERJ
UA,CAK,ORD,Y,0,ERJ
UA,CDR,DEN,Y,0,BE1
UA,CEC,ACV,Y,0,EM2
UA,CEC,SFO,Y,0,EM2
UA,CHO,IAD,Y,0,DH2
UA,CHS,CLE,Y,0,ERJ
UA,CHS,EWR,Y,0,ERJ
UA,CHS,IAD,Y,0,CRJ
UA,CHS,IAH,Y,0,ERJ CRJ
UA,CHS,ORD,Y,0,ERJ CRJ CR7
UA,CIC,SFO,Y,0,EM2
UA,CID,DEN,Y,0,CR7 CRJ ERJ
UA,CID,ORD,Y,0,CR7 ER4 CRJ ERJ E70
UA,CKB,IAD,Y,0,SF3
UA,CKB,MGW,Y,0,SF3
UA,CLD,LAX,Y,0,EM2
UA,CLE,ALB,Y,0,DH3
UA,CLE,ATL,Y,0,ERJ
UA,CLE,AUS,Y,0,CR7
UA,CLE,BFD,Y,0,BE1
UA,CLE,BNA,Y,0,ERJ
UA,CLE,BOS,,0,73G 319
UA,CLE,BUF,Y,0,DH3 DH2
UA,CLE,BWI,,0,DH3
UA,CLE,CHS,Y,0,ERJ
UA,CLE,CLT,Y,0,ERJ
UA,CLE,CMH,Y,0,DH2 ERJ E70
UA,CLE,DAY,Y,0,DH2 ER4 DH3 ERJ
UA,CLE,DCA,Y,0,ERJ E70
UA,CLE,DEN,,0,73G 319 320 739
UA,CLE,DFW,Y,0,ERJ CRJ
UA,CLE,DUJ,Y,0,BE1
UA,CLE,ERI,,0,DH3
UA,CLE,EWR,,0,738 320 73G 319
UA,CLE,FKL,Y,0,BE1
UA,CLE,FLL,,0,320 73G 738
UA,CLE,FNT,,0,DH3
UA,CLE,GRR,Y,0,ERJ CRJ
UA,CLE,GSP,Y,0,ERJ
UA,CLE,IAD,,0,DH4
UA,CLE,IAH,,0,319 73G 320 738
UA,CLE,IND,Y,0,DH3 ERJ E70
UA,CLE,JHW,Y,0,BE1
UA,CLE,LAS,,0,739 320 738
UA,CLE,LAX,,0,738 739 320 319
UA,CLE,LGA,Y,0,ERJ E70
UA,CLE,MCI,Y,0,DH4 ERJ
UA,CLE,MCO,,0,738 320 73G 739
UA,CLE,MKE,Y,0,ERJ CR7
UA,CLE,MSP,Y,0,ERJ
UA,CLE,MSY,Y,0,ERJ
UA,CLE,ORD,,0,73G 319 738 320
UA,CLE,PBI,Y,0,ERJ
UA,CLE,PHX,,0,738 320
UA,CLE,PKB,Y,0,BE1
UA,CLE,RIC,Y,0,ERJ ER4
UA,CLE,ROC,Y,0,DH2 DH3
UA,CLE,RSW,,0,319 738 320
UA,CLE,SDF,Y,0,ERJ
UA,CLE,SFO,,0,739 738 319
UA,CLE,STL,Y,0,ER4 ERJ
UA,CLE,SYR,Y,0,DH3 DH2 ERJ
UA,CLE,TPA,,0,73G 320
UA,CLL,IAH,Y,0,ERJ
UA,CLT,CLE,Y,0,ERJ
UA,CLT,EWR,Y,0,ERJ E70
UA,CLT,IAD,Y,0,ERJ CR7
UA,CLT,IAH,Y,0,ERJ E70
UA,CLT,ORD,,0,320 319
UA,CMH,CLE,Y,0,DH2 ERJ
UA,CMH,DEN,Y,0,E70 CR7
UA,CMH,EWR,Y,0,DH4 ERJ E70
UA,CMH,IAD,Y,0,E70 DH4 ERJ CR7 CRJ
UA,CMH,IAH,Y,0,E70 ERJ CR7
UA,CMH,ORD,,0,738 319 739
UA,CMX,ORD,Y,0,CRJ
UA,COD,DEN,Y,0,CRJ
UA,COS,DEN,Y,0,CR7 CRJ DH4 ERJ
UA,COS,IAD,Y,0,CR7
UA,COS,IAH,Y,0,CRJ ERJ
UA,COS,LAX,Y,0,CRJ CR7
UA,COS,ORD,Y,0,CR7 ERJ CRJ
UA,COS,SFO,Y,0,CRJ
UA,CPR,DEN,Y,0,CRJ
UA,CRP,IAH,Y,0,ERJ
UA,CVG,DEN,Y,0,CR7 ERJ
UA,CVG,EWR,Y,0,ERJ
UA,CVG,IAD,Y,0,CRJ CR7 ER4 ERJ
UA,CVG,IAH,Y,0,ERJ CR7
UA,CVG,ORD,Y,0,CR7 ER4 ERJ CRJ
UA,CWA,ORD,Y,0,ERJ
UA,CYS,DEN,Y,0,BEH BE1
UA,CYS,WRL,Y,0,BEH BE1
UA,DAL,IAH,Y,0,ERJ
UA,DAY,CLE,Y,0,DH2 ER4 DH3 CRJ ERJ
UA,DAY,DEN,Y,0,CR7
UA,DAY,EWR,Y,0,ERJ
UA,DAY,IAD,Y,0,ER4 CR7 CRJ ERJ
UA,DAY,ORD,Y,0,ER4 CR7 ERJ CRJ
UA,DCA,CLE,Y,0,ERJ E70
UA,DCA,DEN,,0,738 752 320
UA,DCA,EWR,Y,0,DH4 ERJ E70
UA,DCA,IAH,,0,738 319 73G 320 752
UA,DCA,ORD,,0,738 320 73G 319
UA,DCA,SFO,,0,738 73G
UA,DDC,DEN,Y,0,BE1
UA,DDC,LBL,Y,0,BE1
UA,DEN,ABQ,Y,0,DH4 E70 CRJ ERJ
UA,DEN,AIA,Y,0,BE1
UA,DEN,ALS,Y,0,BE1
UA,DEN,AMA,Y,0,ERJ
UA,DEN,ANC,,0,738
UA,DEN,ASE,Y,0,CR7
UA,DEN,ATL,Y,0,CR7
UA,DEN,AUS,,0,738 739 752
UA,DEN,BFL,Y,0,CRJ
UA,DEN,BHM,Y,0,ERJ
UA,DEN,BIL,,0,320 739 738 319
UA,DEN,BIS,Y,0,CRJ ERJ
UA,DEN,BNA,Y,0,ERJ
UA,DEN,BOI,,0,319 320 738 739
UA,DEN,BOS,,0,739 752 738 320
UA,DEN,BUR,Y,0,CR7 CRJ
UA,DEN,BWI,,0,320 739 738
UA,DEN,BZN,,0,73G
UA,DEN,CID,Y,0,CR7 CRJ ERJ
UA,DEN,CLE,,0,320 738 319
UA,DEN,CMH,Y,0,ERJ CR7 E70
UA,DEN,COD,Y,0,CRJ
UA,DEN,COS,Y,0,ERJ DH4 CRJ CR7
UA,DEN,CPR,Y,0,CRJ
UA,DEN,CVG,Y,0,ERJ CR7
UA,DEN,CYS,Y,0,BEH BE1
UA,DEN,DAY,Y,0,CR7 CRJ
UA,DEN,DCA,,0,738 752 320
UA,DEN,DFW,,0,319 739 73G
UA,DEN,DIK,Y,0,ERJ
UA,DEN,DRO,Y,0,ERJ DH4 CRJ
UA,DEN,DSM,,0,738 73G 319
UA,DEN,DTW,Y,0,CR7 E70
UA,DEN,EGE,Y,0,DH4
UA,DEN,ELP,Y,0,ERJ CRJ
UA,DEN,EUG,Y,0,CRJ CR7
UA,DEN,EWR,,0,738 752 319 739 320
UA,DEN,FAR,Y,0,CRJ ERJ
UA,DEN,FAT,Y,0,CRJ
UA,DEN,FCA,Y,0,CRJ
UA,DEN,FLL,,0,752 738 320
UA,DEN,FMN,Y,0,BE1
UA,DEN,FSD,Y,0,CRJ ERJ CR7
UA,DEN,GCC,Y,0,EM2
UA,DEN,GEG,,0,738 739
UA,DEN,GJT,,0,DH4
UA,DEN,GRR,Y,0,CR7 E70
UA,DEN,GTF,Y,0,CRJ
UA,DEN,GUC,Y,0,ERJ
UA,DEN,HDN,Y,0,DH4
UA,DEN,HLN,Y,0,CRJ
UA,DEN,HNL,,0,752
UA,DEN,HSV,Y,0,ERJ
UA,DEN,IAD,,0,320 752 319 739 738
UA,DEN,IAH,,0,739 738 752 788 320 753 319 73G
UA,DEN,ICT,,0,319 DH4 738
UA,DEN,IDA,Y,0,CRJ
UA,DEN,IND,Y,0,ERJ E70 CR7
UA,DEN,ISN,Y,0,ERJ
UA,DEN,JAC,,0,319
UA,DEN,KOA,,0,752
UA,DEN,LAR,Y,0,EM2
UA,DEN,LAS,,0,738 320 739 752
UA,DEN,LAX,,0,739 320 319 738 753 752
UA,DEN,LBB,Y,0,ERJ
UA,DEN,LGA,,0,752 738 320
UA,DEN,LIH,,0,752
UA,DEN,LIT,Y,0,CRJ
UA,DEN,LNK,Y,0,ERJ CRJ
UA,DEN,MAF,Y,0,CRJ
UA,DEN,MCI,,0,DH4
UA,DEN,MCO,,0,320 738 739 752
UA,DEN,MEM,Y,0,CRJ ERJ
UA,DEN,MFR,Y,0,CRJ
UA,DEN,MIA,,0,319
UA,DEN,MKE,Y,0,CRJ
UA,DEN,MLI,Y,0,ERJ CR7
UA,DEN,MOT,Y,0,CRJ ERJ
UA,DEN,MRY,Y,0,CRJ
UA,DEN,MSN,Y,0,CRJ ERJ CR7
UA,DEN,MSO,Y,0,CRJ
UA,DEN,MSP,,0,320
UA,DEN,MSY,,0,738  739
UA,DEN,MTJ,Y,0,DH4 CRJ
UA,DEN,OGG,,0,752
UA,DEN,OKC,Y,0,DH4 ERJ CRJ
UA,DEN,OMA,,0,738 73G
UA,DEN,ONT,Y,0,CRJ
UA,DEN,ORD,,0,739 752 738 319 320 73G
UA,DEN,PDX,,0,752 319 738 739 320
UA,DEN,PHL,,0,320 738 739 319
UA,DEN,PHX,,0,739 738 320
UA,DEN,PIA,Y,0,CRJ
UA,DEN,PIR,Y,0,BE1
UA,DEN,PIT,,0,320 738 73G
UA,DEN,PSC,Y,0,CRJ
UA,DEN,PSP,Y,0,CRJ CR7
UA,DEN,PUB,Y,0,EM2
UA,DEN,RAP,Y,0,DH4 ERJ CRJ
UA,DEN,RDM,Y,0,CRJ
UA,DEN,RKS,Y,0,EM2
UA,DEN,RNO,,0,320
UA,DEN,RSW,,0,738
UA,DEN,SAF,Y,0,ERJ
UA,DEN,SAN,,0,320 738 752 739 319
UA,DEN,SAT,,0,319
UA,DEN,SBA,Y,0,CRJ
UA,DEN,SDF,Y,0,ERJ
UA,DEN,SEA,,0,320 738 739
UA,DEN,SFO,,0,752 738 320 739 73G 319 753
UA,DEN,SGF,Y,0,CRJ ERJ
UA,DEN,SGU,Y,0,CRJ
UA,DEN,SHV,Y,0,ERJ
UA,DEN,SJC,,0,319 752 738 73G
UA,DEN,SLC,Y,0,CR7 ERJ DH4 CRJ E70
UA,DEN,SMF,,0,320 739
UA,DEN,SNA,,0,73G 320 738 752
UA,DEN,STL,Y,0,CR7 E70 ERJ CRJ
UA,DEN,TPA,,0,739 73G 738
UA,DEN,TUL,Y,0,CRJ ERJ CR7
UA,DEN,TUS,Y,0,CR7 CRJ ERJ
UA,DEN,TYS,Y,0,ERJ
UA,DEN,XNA,Y,0,CRJ ERJ
UA,DFW,CLE,Y,0,ERJ
UA,DFW,DEN,,0,319 738 320 739
UA,DFW,EWR,,0,73G 319 738
UA,DFW,IAD,,0,320 73G 738
UA,DFW,IAH,,0,319 738 73G
UA,DFW,LAX,Y,0,CR7
UA,DFW,ORD,,0,319
UA,DFW,SFO,,0,319 739
UA,DIK,DEN,Y,0,ERJ
UA,DLH,ORD,Y,0,CRJ
UA,DRO,DEN,Y,0,ERJ DH4 CRJ
UA,DSM,DEN,,0,319 738 73G
UA,DSM,EWR,Y,0,ERJ
UA,DSM,IAH,Y,0,ERJ
UA,DSM,ORD,,0,319 738 73G
UA,DTW,DEN,Y,0,CR7 E70
UA,DTW,EWR,Y,0,ERJ E70
UA,DTW,IAD,Y,0,CRJ CR7 ERJ ER4 E70
UA,DTW,IAH,,0,320 319 73G
UA,DTW,ORD,,0,320
UA,DUJ,CLE,Y,0,BE1
UA,DUJ,FKL,Y,0,BE1
UA,EAU,ORD,Y,0,CRJ
UA,EGE,DEN,Y,0,DH4
UA,ELM,ORD,Y,0,ERJ
UA,ELP,DEN,Y,0,ERJ CRJ
UA,ELP,IAH,Y,0,ERJ CRJ
UA,ERI,CLE,,0,DH3
UA,EUG,DEN,Y,0,CRJ CR7
UA,EUG,PDX,Y,0,EM2
UA,EUG,SFO,Y,0,CRJ CR7
UA,EWR,ALB,Y,0,ERJ DH4 DH2
UA,EWR,ATL,Y,0,ERJ
UA,EWR,AUS,,0,738 319 739
UA,EWR,BNA,Y,0,ERJ
UA,EWR,BOS,,0,738 73G 320 319 739
UA,EWR,BQN,,0,738 739
UA,EWR,BTV,,0,DH4
UA,EWR,BUF,Y,0,DH4 ERJ DH3 DH2
UA,EWR,BWI,Y,0,ERJ DH3 DH2
UA,EWR,CHS,Y,0,ERJ
UA,EWR,CLE,,0,738 319 73G 320 739
UA,EWR,CLT,Y,0,ERJ E70
UA,EWR,CMH,Y,0,ERJ DH4 E70
UA,EWR,CVG,Y,0,ERJ
UA,EWR,DAY,Y,0,ERJ
UA,EWR,DCA,,0,DH4
UA,EWR,DEN,,0,320 752 739 738 319
UA,EWR,DFW,,0,319 73G 738
UA,EWR,DSM,Y,0,ERJ
UA,EWR,DTW,Y,0,ERJ E70
UA,EWR,FLL,,0,738 320 73G 319 739
UA,EWR,GCM,,0,739
UA,EWR,GRR,Y,0,ERJ
UA,EWR,GSO,Y,0,ERJ
UA,EWR,GSP,Y,0,ERJ
UA,EWR,HNL,,0,764
UA,EWR,IAD,,0,DH4
UA,EWR,IAH,,0,739 738 320 752 73G 753 319
UA,EWR,IND,Y,0,ERJ E70
UA,EWR,ITH,Y,0,DH2 DH3
UA,EWR,JAX,Y,0,ERJ
UA,EWR,LAS,,0,739 753 320 738 752
UA,EWR,LAX,,0,739 738 319 752 753
UA,EWR,MCI,Y,0,ERJ E70
UA,EWR,MCO,,0,738 320 752 739 73G
UA,EWR,MEM,Y,0,ERJ
UA,EWR,MHT,Y,0,ERJ DH3 DH2
UA,EWR,MIA,,0,739 738 320 73G
UA,EWR,MKE,Y,0,ERJ
UA,EWR,MSN,Y,0,ERJ
UA,EWR,MSP,Y,0,E70 ERJ
UA,EWR,MSY,,0,319 320 738
UA,EWR,MYR,Y,0,DH4
UA,EWR,OKC,Y,0,ERJ E70
UA,EWR,OMA,Y,0,ERJ
UA,EWR,ORD,,0,73G 320 738 752 319 739 763
UA,EWR,ORF,Y,0,DH3 DH4 DH2
UA,EWR,PBI,,0,738 319 739 320 752
UA,EWR,PDX,,0,739 320
UA,EWR,PHX,,0,739 320 319
UA,EWR,PIT,Y,0,ERJ DH4 E70
UA,EWR,PVD,Y,0,DH3 DH2 ERJ
UA,EWR,PVG,,0,777
UA,EWR,PWM,,0,DH4
UA,EWR,RDU,Y,0,ERJ DH4 E70
UA,EWR,RIC,Y,0,ERJ
UA,EWR,ROC,Y,0,ERJ DH2
UA,EWR,RSW,,0,320 738 739
UA,EWR,SAN,,0,739 738
UA,EWR,SAT,,0,739 73G
UA,EWR,SAV,Y,0,ERJ
UA,EWR,SDF,Y,0,ERJ
UA,EWR,SEA,,0,739 320 319 738
UA,EWR,SFO,,0,739 319 738 752 73G
UA,EWR,SJU,,0,753 738
UA,EWR,SNA,,0,319 738 73G
UA,EWR,STL,Y,0,ERJ E70
UA,EWR,STT,,0,73G
UA,EWR,SYR,Y,0,DH2 DH3
UA,EWR,TPA,,0,739 73G 738 320 752
UA,EWR,TUL,Y,0,ERJ
UA,EWR,TYS,Y,0,ERJ
UA,EWR,XNA,Y,0,ERJ
UA,EYW,FLL,Y,0,SF3
UA,EYW,RSW,Y,0,SF3
UA,EYW,TPA,Y,0,SF3
UA,FAR,DEN,Y,0,CRJ ERJ
